UTC,FMS_ALT_PRES,FMS_TAS,FMS_SAT,FMS_LAT,FMS_LON,FMS_GRD_SPD,FMS_HDG,FMS_TRK,FMS_WNS,FMS_WND,IRS_PITCH,IRS_ROLL,IRS_VERT_ACC,ADC_IAS,GPS_ALT,A_DewPoint,A_CabinPressure,A_SurfTemp,A_TotalTemp,A_JNO2_Nadir,A_JNO2_Zenith,A_RadarAlt,C_StaticPressure,C_DiffPressure,C_StatTempDegC,C_PotTempDegK,C_MachNumber,C_CabAltitude,C_VaporPresWater,C_SatVaporPresWater,C_SatVaporPresIce,C_MixingRatio,C_RelHumidity
78225,9734.0,238.28,12.0,39.529938,-105.004189,242.62,178.23,172.75,,,-0.98,32.38,0.021,200.36,10376.9,4.65,12.525,38.37,19.58,0.001707,0.007911,,705.3,66.164,12.17,315.266,0.36,4356.5205,8.5414,14.2313,15.997,7.62475,60.11
78226,9720.5,238.06,12.0,39.528797,-105.004044,242.51,181.33,175.37,,,-0.85,32.46,0.017,199.75,10362.6,4.77,12.524,38.15,19.61,0.001701,0.007923,,705.8,65.52,12.28,315.314,0.358,4358.2407,8.6153,14.3271,16.1204,7.68593,60.11
78227,9703.5,237.69,12.07,39.527676,-105.004044,242.61,184.08,178.48,,,-0.86,34.56,-0.071,200.37,10347.1,4.85,12.524,38.07,19.79,0.001719,0.007898,,706.19,65.354,12.48,315.485,0.358,4360.0,8.6595,14.5168,16.3649,7.72155,59.46
78228,9690.0,237.62,12.57,39.526558,-105.00415,242.38,187.06,181.55,,,-0.84,36.33,-0.033,200.42,10331.0,4.85,12.523,38.05,19.82,0.001742,0.007881,,706.54,64.813,12.56,315.537,0.356,4360.2808,8.6608,14.5998,16.4722,7.71885,60.11
78229,9675.8,237.19,12.93,39.525452,-105.004311,242.37,190.51,185.22,,,-1.0,36.68,-0.001,199.57,10314.0,4.8,12.523,38.04,19.77,0.00173,0.007884,,706.99,65.455,12.45,315.355,0.358,4361.6025,8.628,14.4925,16.3336,7.68428,59.34
78230,9657.8,237.17,12.5,39.52433,-105.004639,242.25,194.36,188.61,,,-1.18,37.0,0.005,201.17,10294.5,4.77,12.522,37.94,19.85,0.001726,0.007895,,707.48,65.471,12.53,315.382,0.358,4363.0542,8.6139,14.5701,16.4338,7.66621,59.34
78231,9643.2,238.89,12.5,39.523235,-105.005028,242.24,198.22,192.05,,,-0.83,37.75,0.034,201.18,10274.9,4.86,12.522,37.71,19.89,0.001726,0.0079,,707.92,66.618,12.45,315.239,0.361,4364.2778,8.6686,14.4948,16.3367,7.71066,60.03
78232,9622.0,239.27,12.5,39.522182,-105.005417,242.0,201.64,194.96,,,-0.76,38.08,-0.026,201.57,10259.1,5.02,12.521,37.42,19.97,0.001723,0.007911,,708.39,66.704,12.52,315.259,0.361,4366.3618,8.7659,14.5627,16.4242,7.79305,60.36
78233,9604.8,239.16,12.5,39.521126,-105.005943,241.99,205.32,198.76,,,-0.99,37.43,-0.011,201.83,10241.3,5.22,12.52,37.09,20.06,0.001709,0.007916,,708.85,66.739,12.62,315.302,0.361,4367.9126,8.8895,14.6514,16.5388,7.89915,61.52
78234,9588.2,240.16,12.5,39.520092,-105.006485,241.74,209.2,202.28,,,-0.86,37.34,0.017,202.38,10223.0,5.45,12.52,36.69,20.12,0.001713,0.007921,,709.41,67.08,12.64,315.259,0.362,4368.377,9.0287,14.6769,16.5717,8.01799,62.26
78235,9566.8,240.7,12.5,39.519112,-105.007202,241.49,212.66,206.64,,,-0.77,37.25,0.0,202.64,10204.6,5.65,12.519,36.21,20.13,0.001701,0.007941,,709.84,67.605,12.6,315.158,0.363,4370.4512,9.1544,14.6349,16.5174,8.12616,62.88
78236,9546.8,240.6,12.5,39.518181,-105.008018,241.23,216.16,210.28,,,-0.91,37.1,-0.055,201.92,10185.4,5.87,12.518,35.7,20.1,0.001708,0.007954,,710.35,67.481,12.59,315.085,0.362,4372.4536,9.2958,14.6283,16.5089,8.24726,63.96
78237,9534.5,239.62,12.57,39.517311,-105.008911,240.87,219.93,213.75,,,-0.89,35.63,0.019,200.24,10166.1,6.08,12.517,35.19,20.03,0.001679,0.007961,,710.71,66.31,12.65,315.106,0.359,4373.4443,9.4315,14.6869,16.5847,8.36502,65.13
78238,9519.2,238.67,13.0,39.516426,-105.009804,240.75,223.33,216.48,,,-0.75,34.42,0.065,199.43,10149.5,6.29,12.517,34.73,20.08,0.001662,0.008,,711.24,65.997,12.74,315.133,0.358,4374.8154,9.5687,14.7683,16.6901,8.48201,64.4
78239,9499.2,237.58,13.0,39.515598,-105.01078,240.74,225.73,220.03,,,-0.42,31.84,0.09,201.4,10130.9,6.46,12.516,34.35,20.16,0.001628,0.008069,,711.7,65.728,12.85,315.201,0.357,4375.6338,9.682,14.881,16.836,8.57808,65.68
78240,9489.5,238.1,13.0,39.514763,-105.011765,240.63,227.62,223.56,,,-0.66,29.25,0.038,201.08,10114.2,6.64,12.516,34.08,20.17,0.001602,0.008111,,712.07,66.912,12.74,315.031,0.36,4376.8569,9.8037,14.7717,16.6945,8.68286,66.38
78241,9475.2,238.33,13.0,39.51405,-105.012901,240.77,230.18,227.29,,,-1.03,28.99,0.042,202.32,10100.2,6.88,12.515,33.91,20.29,0.00161,0.00811,,712.51,66.144,12.94,315.197,0.358,4378.7622,9.9685,14.9684,16.9492,8.82537,67.33
78242,9459.8,238.42,13.0,39.513405,-105.014076,241.14,232.86,230.1,,,-1.06,29.55,0.051,201.64,10087.1,7.07,12.514,33.83,20.23,0.001599,0.008093,,712.85,65.534,12.95,315.164,0.357,4380.6396,10.1018,14.9762,16.9593,8.94074,67.75
78243,9450.8,237.75,13.07,39.512775,-105.015259,241.39,236.08,232.8,,,-1.24,27.28,0.045,199.87,10075.6,7.24,12.513,33.78,20.23,0.001567,0.008129,,713.15,64.728,13.03,315.215,0.354,4383.3857,10.2207,15.0562,17.0632,9.04364,67.13
78244,9440.0,234.41,13.5,39.512115,-105.016457,241.77,238.92,234.97,,,-0.99,21.95,0.045,199.47,10067.8,7.35,12.512,33.72,20.25,0.001493,0.008192,,713.41,64.148,13.12,315.277,0.353,4385.48,10.2933,15.1406,17.1728,9.10547,67.54
78245,9431.0,232.86,13.57,39.511566,-105.0177,242.26,240.92,237.5,,,-0.98,19.43,-0.028,198.45,10060.1,7.39,12.511,33.75,20.24,0.001468,0.008204,,713.63,62.854,13.25,315.392,0.349,4386.9268,10.324,15.2711,17.3427,9.13018,65.35
78246,9429.8,228.95,14.0,39.511013,-105.018944,242.51,242.61,239.61,,,-1.01,19.1,0.001,199.25,10053.2,7.46,12.511,33.92,20.39,0.001454,0.008191,,713.62,59.849,13.71,315.905,0.341,4387.0713,10.375,15.7409,17.9553,9.17604,66.05
78247,9423.2,229.91,13.93,39.51049,-105.020279,242.64,244.1,241.65,,,-1.32,17.88,-0.159,198.65,10046.5,7.56,12.51,34.21,20.26,0.001435,0.00818,,713.78,61.597,13.4,315.539,0.346,4389.8105,10.4444,15.4215,17.5385,9.2363,68.92
78248,9417.2,232.06,13.5,39.510056,-105.021606,242.88,245.76,243.29,,,-1.53,15.48,-0.098,198.73,10038.6,7.59,12.509,34.56,20.21,0.001413,0.008177,,713.98,58.966,13.63,315.773,0.339,4390.7734,10.4641,15.6603,17.8502,9.25136,67.09
78249,9407.0,227.25,13.5,39.509579,-105.022903,242.89,247.43,244.44,,,-1.55,13.71,0.054,200.31,10027.5,7.65,12.509,34.93,20.34,0.00138,0.008175,,714.36,58.875,13.77,315.875,0.338,4390.541,10.5084,15.7997,18.0322,9.286,68.11
78250,9398.8,228.69,13.5,39.509109,-105.024269,243.14,248.58,245.59,,,-1.67,14.42,-0.025,201.2,10015.1,7.67,12.508,35.31,20.47,0.001395,0.008144,,714.52,61.883,13.58,315.649,0.346,4393.042,10.5221,15.6086,17.7824,9.29623,66.93
78251,9382.0,230.58,13.57,39.50869,-105.025589,243.49,249.9,246.95,,,-1.57,15.17,-0.026,202.01,10002.1,7.66,12.507,35.76,20.55,0.001391,0.00813,,714.9,61.11,13.75,315.785,0.344,4394.9995,10.5136,15.7784,18.0043,9.28363,66.62
78252,9367.2,229.36,14.0,39.508247,-105.026962,243.4,251.23,248.24,,,-1.54,15.55,-0.027,200.86,9989.7,7.63,12.506,36.16,20.5,0.001392,0.008127,,715.2,63.0,13.5,315.476,0.349,4397.0361,10.4926,15.5274,17.6764,9.2608,67.35
78253,9359.5,230.1,13.93,39.507904,-105.02832,243.88,252.52,249.77,,,-1.66,18.32,-0.108,202.65,9975.5,7.57,12.505,36.17,20.7,0.001423,0.008089,,715.53,61.081,13.9,315.869,0.344,4399.5479,10.4506,15.9322,18.2054,9.21888,64.89
78254,9343.0,230.59,13.65,39.507557,-105.029701,244.0,253.78,251.18,,,-1.37,22.24,-0.062,204.73,9959.0,7.49,12.505,35.6,20.85,0.001461,0.00804,,715.93,62.043,13.95,315.872,0.347,4399.8389,10.3957,15.9836,18.273,9.16454,64.52
78255,9327.5,230.32,14.35,39.507244,-105.031105,244.01,255.2,252.67,,,-1.35,24.22,-0.107,202.89,9940.4,7.43,12.504,34.63,20.79,0.001503,0.00802,,716.49,63.453,13.75,315.58,0.35,4401.8696,10.3514,15.776,18.0015,9.1177,65.73
78256,9310.5,232.25,13.5,39.506939,-105.032509,244.25,257.59,254.19,,,-1.47,26.36,-0.008,204.1,9922.5,7.37,12.504,33.61,20.88,0.001533,0.007991,,716.87,63.131,13.88,315.678,0.349,4402.731,10.3054,15.9129,18.1809,9.07176,65.17
78257,9288.8,235.15,13.57,39.506691,-105.033951,244.25,260.52,256.09,,,-1.56,26.61,0.042,203.35,9899.7,7.34,12.503,32.78,20.89,0.001545,0.007993,,717.59,65.374,13.66,315.345,0.355,4403.2188,10.2859,15.6851,17.8825,9.04514,65.94
78258,9269.5,235.49,14.0,39.506477,-105.035385,244.26,263.73,258.33,,,-1.54,26.32,0.02,203.49,9876.0,7.28,12.502,32.16,20.95,0.001534,0.007996,,718.25,65.219,13.74,315.346,0.355,4405.3276,10.2423,15.7631,17.9842,8.99773,65.19
78259,9244.0,235.07,14.0,39.506329,-105.036827,244.5,266.11,261.29,,,-1.23,29.3,0.042,203.01,9853.7,7.21,12.502,31.72,21.01,0.001581,0.007949,,718.85,65.499,13.78,315.316,0.355,4406.3789,10.1963,15.8044,18.0382,8.94922,63.09
78260,9227.2,236.9,14.0,39.506252,-105.038292,244.51,268.26,263.81,,,-1.15,31.44,-0.007,203.53,9831.4,7.18,12.501,31.45,21.12,0.001616,0.007942,,719.33,66.491,13.78,315.26,0.358,4408.2549,10.1725,15.8079,18.0427,8.92203,64.76
78261,9206.8,236.7,14.0,39.506157,-105.039749,244.62,270.98,266.64,,,-1.42,31.63,-0.04,202.85,9810.2,7.12,12.5,31.36,21.09,0.001619,0.007948,,719.91,66.632,13.74,315.148,0.358,4409.7456,10.134,15.7718,17.9955,8.88054,64.08
78262,9189.8,234.93,14.0,39.506157,-105.041237,244.5,274.37,268.82,,,-1.41,32.25,0.008,202.09,9792.9,7.06,12.5,31.37,21.13,0.001642,0.007944,,720.39,64.7,13.99,315.357,0.353,4410.7607,10.0897,16.0251,18.3272,8.83512,62.91
78263,9168.8,236.68,13.93,39.506268,-105.042679,244.5,277.54,271.6,,,-1.27,32.76,-0.038,202.78,9772.5,7.02,12.499,31.48,21.23,0.001643,0.007924,,721.0,65.925,13.96,315.247,0.356,4413.5825,10.0654,15.9924,18.2842,8.80596,63.4
78264,9148.0,236.68,13.57,39.506382,-105.044144,244.5,280.36,274.61,,,-1.08,32.08,0.012,204.1,9752.2,7.0,12.498,31.62,21.44,0.001645,0.007923,,721.46,65.726,14.19,315.445,0.355,4414.6924,10.0536,16.2367,18.6048,8.78977,61.66
78265,9129.5,237.37,14.0,39.506577,-105.045609,244.49,283.46,278.1,,,-1.36,30.55,0.05,206.07,9730.9,6.94,12.498,31.74,21.63,0.001614,0.007925,,722.12,67.4,14.21,315.385,0.359,4415.3706,10.0083,16.257,18.6315,8.7416,60.82
78266,9107.0,239.32,14.07,39.506859,-105.047035,244.24,286.79,281.04,,,-1.39,30.12,0.054,204.72,9708.7,6.9,12.497,31.78,21.63,0.001612,0.007925,,722.76,68.177,14.14,315.225,0.361,4417.2373,9.983,16.1807,18.5313,8.71134,61.02
78267,9088.2,238.82,14.43,39.507153,-105.048447,244.12,290.12,283.92,,,-1.25,30.18,0.135,205.47,9687.9,6.98,12.496,31.81,21.72,0.001629,0.007924,,723.26,67.232,14.32,315.364,0.359,4418.4663,10.0402,16.3747,18.7863,8.75577,62.53
78268,9073.5,239.77,14.07,39.507507,-105.049843,243.99,292.8,286.29,,,-1.19,30.34,0.027,206.54,9673.0,7.02,12.495,31.82,21.82,0.001626,0.00792,,723.73,69.376,14.2,315.176,0.364,4421.1655,10.0676,16.2494,18.6213,8.77418,61.39
78269,9055.8,239.11,14.43,39.507912,-105.051208,243.86,295.45,289.43,,,-1.15,29.72,0.08,206.9,9658.4,7.09,12.495,31.81,21.81,0.001619,0.007926,,724.05,68.323,14.3,315.245,0.361,4422.2544,10.1162,16.3553,18.7608,8.81326,63.25
78270,9033.8,240.77,14.07,39.508369,-105.052536,243.5,298.5,292.28,,,-1.42,29.68,0.084,206.16,9645.3,7.11,12.494,31.76,21.88,0.001632,0.007923,,724.43,67.997,14.41,315.314,0.36,4423.9604,10.1303,16.4669,18.9075,8.82105,61.41
78271,9026.5,240.49,14.5,39.508884,-105.053833,243.49,301.42,295.77,,,-1.27,30.4,0.069,208.38,9634.8,7.12,12.493,31.6,21.88,0.00164,0.007902,,724.74,68.743,14.34,315.197,0.362,4425.6655,10.1342,16.3903,18.8067,8.8206,62.37
78272,9022.2,240.41,14.43,39.509472,-105.055069,243.38,304.22,298.8,,,-1.14,30.89,0.059,206.23,9627.5,7.11,12.492,31.36,21.87,0.001662,0.007887,,724.88,69.399,14.27,315.103,0.364,4427.3789,10.1305,16.3161,18.7091,8.81566,62.38
78273,9019.5,242.25,14.07,39.510101,-105.056274,243.37,306.67,301.76,,,-1.21,30.77,-0.031,206.14,9622.8,7.08,12.491,31.09,21.86,0.001656,0.007881,,724.95,68.549,14.34,315.175,0.362,4430.646,10.1081,16.3942,18.8119,8.79505,61.01
78274,9022.0,241.33,14.5,39.510796,-105.057449,243.24,309.62,304.15,,,-1.36,30.03,-0.043,204.49,9620.5,7.08,12.49,30.86,21.78,0.001656,0.007888,,724.91,66.837,14.44,315.286,0.357,4432.6035,10.109,16.497,18.9471,8.79636,60.66
78275,9021.5,239.72,14.5,39.511486,-105.058578,242.99,312.63,306.91,,,-1.29,28.24,-0.026,204.16,9617.1,7.08,12.489,30.8,21.76,0.001619,0.007927,,724.98,65.56,14.56,315.409,0.354,4434.0322,10.1077,16.6263,19.1174,8.79422,62.1
78276,9018.8,237.46,14.57,39.512199,-105.059677,242.87,314.83,309.48,,,-1.03,28.63,-0.142,202.66,9613.0,7.07,12.488,30.86,21.75,0.001634,0.007907,,725.05,66.25,14.48,315.31,0.356,4436.9854,10.1009,16.538,19.0011,8.78744,60.22
78277,9009.0,233.47,14.93,39.512993,-105.060715,242.74,316.46,312.52,,,-0.9,28.6,-0.148,203.1,9607.2,7.04,12.487,31.06,21.86,0.001628,0.007914,,725.19,63.128,14.9,315.763,0.347,4438.3135,10.0775,17.004,19.6168,8.76501,59.81
78278,9000.0,231.9,14.57,39.513805,-105.061707,242.48,318.6,314.71,,,-1.24,27.3,-0.158,204.63,9596.1,7.0,12.487,31.31,22.01,0.001605,0.007941,,725.39,63.015,15.07,315.922,0.347,4439.3755,10.0523,17.1891,19.8621,8.74043,59.34
78279,8981.5,229.99,15.0,39.514641,-105.062668,242.12,321.4,316.84,,,-1.32,26.15,-0.052,203.48,9580.1,6.91,12.487,31.6,21.96,0.001584,0.00797,,725.83,61.171,15.22,316.024,0.342,4439.2148,9.9916,17.3485,20.0736,8.68156,60.05
78280,8975.2,230.26,15.07,39.515495,-105.063622,241.99,324.27,318.45,,,-1.43,26.28,-0.029,201.26,9562.9,6.77,12.486,31.93,21.84,0.001584,0.007953,,726.26,63.995,14.81,315.524,0.349,4440.4048,9.8958,16.8974,19.4756,8.59207,57.71
78281,8956.2,230.09,15.43,39.516357,-105.064491,241.86,326.99,320.7,,,-1.35,26.16,0.032,202.44,9541.0,6.7,12.486,32.23,22.0,0.001579,0.007949,,726.81,63.001,15.08,315.749,0.347,4440.7593,9.8427,17.191,19.864,8.53868,57.07
78282,8930.5,231.43,15.0,39.517242,-105.065369,241.49,329.05,323.01,,,-1.33,26.95,0.029,202.18,9518.3,6.62,12.486,32.43,22.17,0.001599,0.007928,,727.49,65.033,15.04,315.621,0.352,4441.5391,9.7952,17.1468,19.8055,8.48896,56.47
78283,8906.0,233.68,15.07,39.518219,-105.066162,241.36,332.02,325.94,,,-1.34,29.8,-0.017,202.12,9496.6,6.48,12.485,32.5,22.24,0.001645,0.007862,,728.11,65.135,15.1,315.609,0.352,4442.7881,9.6993,17.2128,19.8929,8.39735,55.33
78284,8895.5,231.34,15.43,39.519173,-105.066833,240.99,334.73,328.36,,,-1.36,32.05,0.004,202.22,9474.3,6.28,12.485,32.49,22.32,0.001686,0.007799,,728.67,64.396,15.26,315.721,0.35,4443.749,9.5629,17.3973,20.1378,8.27131,54.03
78285,8877.5,234.45,15.0,39.520164,-105.06749,240.74,337.62,331.25,,,-1.25,31.94,0.01,201.58,9452.5,6.05,12.484,32.49,22.34,0.001681,0.007788,,729.19,66.022,15.11,315.493,0.354,4445.3423,9.4169,17.2294,19.9149,8.13756,54.05
78286,8853.2,235.52,15.0,39.52116,-105.068092,240.61,340.69,333.69,,,-1.43,31.23,0.039,201.8,9434.7,5.8,12.483,32.51,22.31,0.001664,0.0078,,729.73,65.966,15.09,315.403,0.354,4446.2739,9.2522,17.2066,19.8847,7.98734,53.87
78287,8832.0,236.66,15.0,39.522194,-105.068619,240.24,343.98,336.64,,,-1.46,32.33,0.03,200.99,9414.7,5.62,12.483,32.56,22.31,0.001687,0.007755,,730.3,66.119,15.08,315.323,0.354,4447.792,9.137,17.1975,19.8727,7.88033,52.97
78288,8813.5,234.57,15.07,39.523243,-105.069077,239.99,347.02,339.75,,,-1.21,32.33,0.032,201.57,9396.3,5.55,12.482,32.6,22.31,0.001671,0.007751,,730.84,65.386,15.16,315.343,0.352,4449.1924,9.0947,17.2846,19.9881,7.83752,52.01
78289,8800.0,235.84,15.5,39.524353,-105.069443,239.86,349.86,343.42,,,-1.21,31.31,0.024,201.75,9379.4,5.54,12.481,32.65,22.42,0.001646,0.007781,,731.19,66.409,15.17,315.307,0.355,4450.626,9.0872,17.2922,19.9982,7.82723,52.5
78290,8782.8,236.31,15.5,39.525429,-105.069778,239.61,352.7,346.57,,,-1.31,31.2,-0.01,201.57,9361.8,5.59,12.481,32.69,22.47,0.001654,0.007786,,731.7,66.134,15.25,315.334,0.354,4452.104,9.1219,17.3842,20.1203,7.85193,52.39
78291,8766.0,234.3,15.5,39.526512,-105.069923,239.24,355.84,349.48,,,-1.34,31.82,0.031,201.52,9345.2,5.57,12.48,32.73,22.48,0.001656,0.007778,,732.08,65.301,15.35,315.399,0.351,4453.2026,9.1056,17.4992,20.2732,7.83357,52.53
78292,8750.0,234.78,15.5,39.527641,-105.070129,239.12,358.77,351.8,,,-1.31,32.35,-0.03,199.96,9331.5,5.52,12.479,32.56,22.45,0.001666,0.007767,,732.59,65.709,15.29,315.267,0.352,4456.1909,9.0756,17.4268,20.177,7.80204,50.96
78293,8738.5,234.16,15.43,39.528736,-105.070168,238.98,1.87,354.88,,,-1.17,33.12,0.015,200.72,9316.1,5.45,12.478,32.03,22.61,0.001724,0.007757,,732.9,64.432,15.57,315.542,0.349,4457.5029,9.0293,17.7501,20.607,7.75834,50.89
78294,8726.2,235.72,15.07,39.529846,-105.070236,238.49,4.59,357.71,,,-1.11,32.79,-0.028,200.51,9299.8,5.33,12.478,31.04,22.67,0.00173,0.007773,,733.34,65.811,15.49,315.401,0.353,4458.7959,8.9576,17.6599,20.4868,7.69129,50.54
78295,8707.2,235.41,15.57,39.530937,-105.070091,238.24,7.41,1.64,,,-1.27,30.57,-0.032,199.87,9283.0,5.13,12.477,29.71,22.59,0.001676,0.007845,,733.68,64.715,15.54,315.404,0.35,4460.5342,8.8316,17.7068,20.5493,7.57831,49.15
78296,8692.2,233.87,16.0,39.532051,-105.069885,237.99,10.58,4.48,,,-1.46,27.67,-0.009,200.41,9265.7,4.98,12.476,28.19,22.57,0.001636,0.007922,,734.15,63.702,15.62,315.441,0.347,4461.7842,8.741,17.8055,20.6809,7.49469,48.73
78297,8679.2,230.31,15.93,39.533134,-105.069679,237.88,13.6,7.14,,,-1.26,27.02,0.076,199.97,9247.6,5.06,12.476,26.66,22.64,0.001653,0.00794,,734.59,63.694,15.69,315.466,0.347,4462.3184,8.7881,17.8881,20.7911,7.531,49.82
78298,8661.8,232.48,15.5,39.53421,-105.06942,237.86,15.72,9.27,,,-1.19,25.73,-0.005,201.43,9233.2,5.22,12.475,25.26,22.77,0.001624,0.007975,,735.01,65.204,15.67,315.39,0.351,4464.6216,8.8867,17.8624,20.7567,7.61208,50.02
78299,8651.8,232.59,15.65,39.535255,-105.069092,237.61,18.03,11.93,,,-1.29,22.97,0.011,201.72,9218.5,5.28,12.474,24.11,22.79,0.001582,0.008035,,735.37,63.597,15.85,315.544,0.346,4465.4424,8.9241,18.0726,21.0374,7.64072,48.56
78300,8638.0,231.28,16.42,39.536354,-105.068726,237.37,20.22,14.19,,,-1.26,21.42,0.008,202.52,9204.8,5.36,12.474,23.27,22.84,0.001537,0.008066,,735.81,62.97,15.98,315.626,0.344,4466.8232,8.9752,18.2156,21.2285,7.68037,49.73
78301,8627.2,229.09,16.0,39.537365,-105.06826,237.24,21.73,16.75,,,-1.2,20.56,-0.01,201.4,9190.3,5.5,12.473,22.72,22.95,0.001513,0.008083,,736.07,63.97,15.99,315.602,0.347,4468.3589,9.0618,18.2244,21.2404,7.7527,48.9
78302,8610.0,229.25,16.0,39.538399,-105.06781,237.12,23.38,18.72,,,-1.39,18.26,-0.107,200.21,9175.1,5.51,12.472,22.39,22.97,0.001481,0.008133,,736.45,62.55,16.15,315.738,0.343,4471.3877,9.0696,18.42,21.5023,7.75539,49.33
78303,8596.0,226.91,16.15,39.539391,-105.067238,236.99,25.17,20.45,,,-1.33,17.57,0.01,200.81,9159.5,5.38,12.472,22.18,23.11,0.001461,0.008158,,736.78,58.959,16.67,316.259,0.333,4471.4956,8.9883,19.0336,22.3269,7.68156,46.91
78304,8584.8,226.12,16.85,39.540401,-105.066689,236.76,26.44,21.7,,,-1.33,17.98,0.028,202.6,9144.8,5.21,12.471,22.02,23.16,0.001466,0.008147,,737.2,62.283,16.37,315.885,0.342,4472.2349,8.8831,18.6802,21.8515,7.58614,48.09
78305,8564.8,228.52,16.08,39.541412,-105.066139,236.88,27.57,23.33,,,-1.37,18.64,-0.075,202.68,9127.7,5.1,12.47,21.91,23.19,0.001473,0.00813,,737.7,63.015,16.33,315.775,0.344,4474.3579,8.8131,18.6257,21.7784,7.52054,46.61
78306,8550.8,227.7,16.58,39.542416,-105.065491,236.87,28.94,25.1,,,-1.32,19.43,-0.072,203.81,9110.8,5.05,12.47,21.82,23.38,0.001488,0.008118,,738.05,61.373,16.69,316.127,0.34,4475.2344,8.7816,19.0611,22.364,7.48964,45.48
78307,8530.8,225.08,16.92,39.543369,-105.064835,236.74,30.48,26.93,,,-1.34,20.43,-0.011,204.03,9092.0,4.91,12.47,21.75,23.37,0.001487,0.008101,,738.57,62.516,16.56,315.925,0.343,4475.3589,8.699,18.9064,22.1557,7.41318,45.45
78308,8511.5,230.03,16.58,39.544331,-105.064125,236.63,32.09,28.61,,,-1.35,21.53,-0.011,203.65,9070.4,4.78,12.469,21.7,23.48,0.001498,0.008083,,739.07,63.7,16.55,315.856,0.346,4476.498,8.6183,18.8984,22.1451,7.33852,45.84
78309,8497.2,231.31,16.92,39.545216,-105.063377,236.76,33.85,30.49,,,-1.41,21.94,-0.003,203.73,9048.4,4.68,12.469,21.65,23.6,0.001498,0.008085,,739.6,64.138,16.63,315.871,0.347,4478.1738,8.5611,18.9862,22.263,7.28397,44.92
78310,8476.0,231.77,16.5,39.54615,-105.062584,236.88,35.82,32.04,,,-1.4,21.93,0.005,204.91,9030.2,4.5,12.468,21.58,23.7,0.0015,0.008096,,740.18,65.428,16.6,315.767,0.35,4479.2876,8.4529,18.9504,22.2148,7.18504,43.76
78311,8461.0,232.48,16.5,39.547077,-105.061813,236.88,37.86,33.98,,,-1.35,23.7,0.09,205.57,9009.6,4.28,12.468,21.51,23.64,0.001514,0.008079,,740.77,65.004,16.59,315.686,0.349,4479.1787,8.3251,18.9407,22.2019,7.06955,44.4
78312,8438.5,231.89,16.58,39.547951,-105.060959,237.01,40.2,36.05,,,-1.52,25.45,0.096,205.22,8990.0,4.23,12.467,21.5,23.6,0.00155,0.008051,,741.38,66.424,16.42,315.426,0.352,4480.502,8.2925,18.7342,21.924,7.03569,44.92
78313,8409.5,233.42,16.92,39.54879,-105.060059,237.14,42.88,38.88,,,-1.53,27.16,0.042,205.08,8971.8,4.51,12.466,21.53,23.63,0.001566,0.008025,,742.08,66.463,16.45,315.374,0.352,4483.0,8.4598,18.7712,21.9737,7.17243,45.04
78314,8397.5,233.38,16.58,39.549583,-105.059044,237.38,45.6,41.35,,,-1.34,29.46,-0.013,204.13,8955.6,4.88,12.466,21.58,23.64,0.001602,0.007988,,742.46,66.251,16.48,315.361,0.352,4484.5293,8.6823,18.8077,22.0228,7.35947,46.37
78315,8387.8,231.57,17.0,39.550346,-105.058006,237.37,48.26,43.96,,,-1.3,31.72,-0.081,203.29,8940.9,5.17,12.465,21.61,23.63,0.001639,0.007952,,742.79,65.057,16.6,315.449,0.348,4486.4961,8.8602,18.9496,22.2138,7.50871,47.38
78316,8376.8,231.26,17.0,39.551094,-105.056984,237.26,50.86,46.11,,,-1.18,33.01,-0.042,205.73,8928.4,5.32,12.464,21.64,23.85,0.001662,0.007943,,742.94,64.341,16.89,315.749,0.346,4487.126,8.949,19.3049,22.6928,7.5833,45.16
78317,8366.5,232.0,16.92,39.551807,-105.055893,237.49,53.97,48.88,,,-1.37,32.93,-0.06,206.27,8912.2,5.3,12.464,21.67,23.96,0.001676,0.007954,,743.45,66.854,16.74,315.523,0.353,4487.6943,8.9398,19.1205,22.444,7.57015,46.05
78318,8342.2,235.93,16.58,39.552452,-105.054771,237.25,57.56,51.9,,,-1.44,33.16,-0.045,206.04,8894.3,5.34,12.464,21.74,23.91,0.001677,0.007955,,743.99,67.037,16.68,315.397,0.353,4488.4658,8.9613,19.0534,22.3539,7.58307,45.95
78319,8321.5,236.64,16.92,39.55304,-105.053551,237.23,61.28,55.39,,,-1.35,33.76,0.006,206.41,8874.8,5.47,12.463,22.05,23.93,0.00169,0.007948,,744.53,67.533,16.65,315.301,0.354,4489.1753,9.0452,19.019,22.3073,7.64927,49.48
78320,8307.2,238.94,16.5,39.553585,-105.05233,236.75,64.42,58.48,,,-0.99,33.52,0.061,204.55,8853.0,5.7,12.463,22.91,23.91,0.001699,0.007945,,745.16,68.951,16.5,315.053,0.358,4489.8516,9.1922,18.8277,22.0496,7.76851,48.96
78321,8283.8,239.25,16.58,39.554054,-105.051041,236.74,67.28,61.75,,,-1.22,33.91,0.042,203.89,8831.9,5.88,12.462,24.29,23.99,0.001709,0.007932,,745.58,68.954,16.58,315.089,0.358,4491.5923,9.3064,18.9231,22.1778,7.86179,49.31
